id,country,year,Y,K,pop,L,s,alpha_it,GDPpc,lp,h,kl,kp,ky,TFP,log_GDPpc_raw,log_lp_raw,log_ky_raw,log_h_raw,log_tfp_raw,log_GDPpc,log_lp,log_ky,log_h,log_tfp,region,hi1990,isocode
68,Niger,2004,9248,36247,12.996012,4.7113919,1.528194,.34355521,711.60291,1962.9019,1.47732,7693.48,.25513837,3.9194419,152.5535,6.5675201,7.5821791,1.3659493,.39022961,5.0275154,6.6130562,7.6363764,1.4077576,.39505485,5.0458755,Africa,no,NER
68,Niger,2000,7891,32783,11.224523,4.0309229,1.379544,.38478741,703.01428,1957.6162,1.441704,8132.877,.24070403,4.15448,142.80893,6.555377,7.5794826,1.4241873,.36582577,4.9615078,6.6015048,7.6376929,1.4071612,.36776966,5.0015531,Africa,no,NER
68,Niger,2005,9653,38357,13.485436,4.8846278,1.565356,.33855739,715.80927,1976.1997,1.486154,7852.5942,.25166202,3.9735835,154.1339,6.5734138,7.5889311,1.3796684,.39619154,5.0378218,6.6197348,7.6418085,1.4157662,.40246856,5.0575142,Africa,no,NER
68,Niger,1999,8136,32206,10.821434,3.857682,1.350346,.3758288,751.84119,2109.0386,1.434649,8348.5371,.25262374,3.9584563,150.51439,6.6225252,7.6539874,1.3758541,.36092022,5.0140586,6.6020246,7.6434932,1.4144799,.36144152,4.9909635,Africa,no,NER
79,Rwanda,2005,9229,11649,9.0082302,4.2688918,3.828048,.2290221,1024.5076,2161.9194,2.0069261,2728.8113,.79225683,1.2622169,206.74739,6.9319673,7.6787519,.23286964,.69660425,5.3314977,6.8994474,7.6451235,.27035245,.69304335,5.2940507,Africa,no,RWA
26,Democratic Republic of Congo,2012,55785,70454,70.291161,22.53639,3.731673,,793.6275,2475.3298,1.9847341,3126.2327,.79179323,1.262956,399.95853,6.6766143,7.8141289,.23345502,.68548495,5.9913607,6.50705,7.6459279,.50648344,.68374074,5.7879047,Africa,no,COD
17,Central African Republic,2004,3340,6722,3.987896,1.659884,3.4959829,.76810747,837.53436,2012.1888,1.930609,4049.6807,.49687594,2.0125749,124.09869,6.7304621,7.6069784,.69941497,.65783548,4.8210769,6.7630706,7.6489754,.81617785,.65605199,4.8084884,Africa,no,CAF
68,Niger,2006,10262,42293,13.99553,5.0516362,1.627638,.3320407,733.23413,2031.421,1.500904,8372.1387,.24264063,4.1213212,156.39914,6.597465,7.6164908,1.4161738,.40606758,5.0524116,6.6281209,7.6496043,1.4264143,.41012725,5.0696225,Africa,no,NER
68,Niger,1998,7977.0005,31739,10.432657,3.684777,1.321148,.3882328,764.61829,2164.853,1.427573,8613.5469,.25133118,3.9788139,150.79283,6.6393766,7.6801076,1.3809837,.35597578,5.0159068,6.6037502,7.6512542,1.4242308,.35524929,4.9806428,Africa,no,NER
62,Mozambique,2007,21591,22121,22.359636,9.5836792,1.536865,.57330692,965.62396,2252.8926,1.4793839,2308.1951,.97604084,1.0245472,331.47809,6.8727746,7.7199702,.024250777,.39162576,5.8035617,6.8174658,7.659585,.12930442,.39748725,5.728313,Africa,no,MOZ
68,Niger,2007,10532,45575,14.527631,5.2268772,1.689919,.41268271,724.96338,2014.9698,1.515591,8719.3555,.2310916,4.3272882,154.3544,6.5861211,7.6083593,1.464941,.41580549,5.0392513,6.6381545,7.6596026,1.4392427,.41801101,5.0822835,Africa,no,NER
17,Central African Republic,2003,3242,6574,3.9232941,1.394918,3.444242,.76810747,826.34644,2324.1511,1.918751,4712.8218,.49315485,2.0277607,128.77513,6.7170143,7.7511101,.70693213,.65167445,4.8580675,6.7724128,7.66078,.76839727,.64999533,4.8269134,Africa,no,CAF
68,Niger,1997,7136,31134,10.05896,3.517971,1.2919509,.46211031,709.4173,2028.4419,1.4204741,8849.9873,.22920281,4.3629484,138.07272,6.5644441,7.6150231,1.4731481,.35099065,4.9277806,6.6066036,7.6608143,1.4360268,.34915709,4.9706473,Africa,no,NER
63,Myanmar,1998,57936,27632,46.509586,24.456091,3.501534,,1245.6787,2368.9805,1.931882,1129.8617,2.0966995,.47694007,555.573,7.1274357,7.770215,-.74036443,.65849465,6.3200002,7.0213995,7.6646495,-.62918288,.65989131,6.2111878,Asia,no,MMR
17,Central African Republic,2002,3390,6556,3.8597839,1.599713,3.3925021,.76810747,878.28754,2119.1301,1.906901,4098.2354,.51708359,1.9339232,129.08229,6.7779741,7.658761,.65955073,.64547944,4.8604503,6.7814174,7.6713815,.7279107,.64376813,4.8423796,Africa,no,CAF
68,Niger,2008,11407,49769,15.08513,5.4110751,1.7522,.4456881,756.17511,2108.0837,1.530219,9197.6172,.2291989,4.3630228,160.03786,6.628273,7.6535344,1.4731652,.42541084,5.0754104,6.6497002,7.6715617,1.4537677,.42608973,5.0955362,Africa,no,NER
68,Niger,1996,7011.9995,30813,9.7017298,3.357065,1.262753,.44425911,722.75769,2088.7292,1.413352,9178.5537,.22756627,4.3943243,138.48743,6.5830741,7.644311,1.4803138,.34596419,4.9307795,6.6105967,7.6720843,1.4493724,.34313086,4.9611244,Africa,no,NER
100,Uganda,1991,14280,18181,17.973429,7.251389,3.58196,,794.50616,1969.2778,1.950331,2507.2439,.78543532,1.2731793,234.08824,6.6777205,7.585422,.24151716,.66799909,5.455698,6.7075405,7.6746106,.14511667,.66612107,5.5273585,Africa,no,UGA
17,Central African Republic,2001,3383.0002,6469,3.794677,1.573519,3.3407609,.76810747,891.51202,2149.9583,1.895058,4111.1675,.52295566,1.912208,130.35947,6.7929192,7.6732035,.64825857,.63924944,4.8702955,6.7902656,7.6811638,.69422245,.63736737,4.8552194,Africa,no,CAF
68,Niger,1995,7129.9995,30742,9.3619118,3.2054729,1.233555,.4209874,761.59656,2224.3206,1.406204,9590.4727,.23193024,4.3116412,143.33015,6.635417,7.7072067,1.4613186,.34089386,4.9651508,6.6156354,7.6848607,1.4638648,.33714107,4.9521117,Africa,no,NER
68,Niger,2009,12026,54007,15.672194,5.6075668,1.814481,.47574309,767.34631,2144.6021,1.544796,9631.0938,.22267483,4.4908533,161.80414,6.6429381,7.6707091,1.5020428,.43489185,5.0863867,6.6624904,7.6851106,1.469569,.4343279,5.1093125,Africa,no,NER
17,Central African Republic,2000,3319,6340,3.726048,1.548297,3.2890201,.76810747,890.7561,2143.6455,1.883221,4094.8215,.52350157,1.9102139,129.70253,6.7920709,7.6702633,.64721525,.63298362,4.8652434,6.799129,7.6904798,.66666585,.63079417,4.8658099,Africa,no,CAF
26,Democratic Republic of Congo,1995,29232,136615,42.18362,13.277,3.371619,,692.9704,2201.7021,1.9021209,10289.599,.21397358,4.6734743,203.4101,6.5409875,7.6969862,1.5419028,.64296955,5.3152242,6.5353827,7.6919384,1.5955114,.63566303,5.2911782,Africa,no,COD
79,Rwanda,2006,10480,13294,9.231041,4.3866429,3.9350359,.2290221,1135.2999,2389.0706,2.0316081,3030.5635,.78832555,1.2685114,221.85237,7.0346522,7.7786598,.23784409,.70882767,5.4020123,6.9509559,7.6948771,.30691299,.70603812,5.3215213,Africa,no,RWA
62,Mozambique,2008,22756,25341,22.994867,9.8161831,1.666705,.57330692,989.61212,2318.2126,1.510124,2581.5532,.89799142,1.1135964,329.16895,6.8973131,7.7485518,.10759481,.41219175,5.7965713,6.8509274,7.6957102,.19022472,.4124842,5.7361913,Africa,no,MOZ
68,Niger,1994,6604.9995,30313,9.0390882,3.0631549,1.194963,.4209874,730.71521,2156.2734,1.396717,9896.0059,.2178933,4.5894022,135.71059,6.5940237,7.676137,1.5237498,.33412445,4.9105244,6.6215568,7.6988702,1.4791787,.33116534,4.9435725,Africa,no,NER
17,Central African Republic,1999,3209,6189,3.6533101,1.513962,3.22893,.76810747,878.38153,2119.604,1.869481,4087.9492,.51850057,1.9286382,127.65243,6.7780809,7.6589847,.65681416,.62566084,4.8493114,6.8081861,7.6996617,.64445931,.62405449,4.8745661,Africa,no,CAF
68,Niger,2010,13989,59563,16.29199,5.8170009,1.876762,.52398467,858.64276,2404.8474,1.559325,10239.469,.23486057,4.2578454,179.48354,6.755353,7.7852416,1.4487633,.44425303,5.1900835,6.6762061,7.6998324,1.4862751,.4426882,5.1234932,Africa,no,NER
95,Tanzania,1990,28377,92011,24.777922,10.5373,4.0853882,.4816075,1145.2534,2693.0049,2.066385,8731.9336,.30840877,3.2424498,236.25389,7.0433812,7.8984127,1.1763291,.72580069,5.4649072,6.8451571,7.7066011,1.1252687,.72114509,5.3559885,Africa,no,TZA
17,Central African Republic,1998,3244.0002,5999,3.577028,1.4804,3.168839,.76810747,906.89819,2191.2998,1.8557481,4052.2832,.54075682,1.8492601,131.66747,6.81003,7.6922503,.61478561,.61828786,4.8802795,6.8175974,7.708992,.6267727,.61715955,4.8819022,Africa,no,CAF
63,Myanmar,1999,56429,30722,47.106922,25.16877,3.59584,,1197.8918,2242.0247,1.953517,1220.6398,1.836762,.5444364,515.69141,7.0883183,7.7151346,-.60800415,.6696313,6.2455087,7.0752592,7.7104402,-.5796324,.67141336,6.2282367,Asia,no,MMR
68,Niger,1993,6467.0005,29925,8.7325001,2.9289689,1.15637,.4209874,740.56689,2207.9443,1.387181,10216.906,.21610695,4.6273384,135.73499,6.6074162,7.6998172,1.5319818,.32727367,4.9107041,6.6282477,7.7138963,1.4949824,.32519066,4.9355021,Africa,no,NER
68,Niger,2011,13541,66958,16.946486,6.0396399,1.939043,.51632023,799.04474,2242.021,1.573812,11086.423,.20223124,4.9448342,164.59166,6.6834168,7.7151332,1.5983435,.45350072,5.1034675,6.6904778,7.7152762,1.5035957,.45113477,5.1379027,Africa,no,NER
17,Central African Republic,1997,3086,5942,3.49791,1.448854,3.1087489,.76810747,882.24109,2129.9592,1.84202,4101.1724,.51935375,1.9254699,126.85654,6.7824655,7.6638579,.65517002,.61086279,4.8430567,6.8274484,7.7186522,.6128068,.61012483,4.8881683,Africa,no,CAF
100,Uganda,1992,14820,18673,18.571527,7.2225699,3.680136,,797.99573,2051.9011,1.972882,2585.3679,.79365927,1.2599865,240.21266,6.6821032,7.6265221,.23110102,.67949545,5.4815245,6.746058,7.719574,.15333314,.67645007,5.5598593,Africa,no,UGA
95,Tanzania,1991,28420,86898,25.606482,10.91178,4.1436348,.4816075,1109.8752,2604.5247,2.0798869,7963.6865,.32705009,3.0576355,237.84399,7.0120029,7.8650055,1.1176419,.73231351,5.4716148,6.8557124,7.7221365,1.0988609,.7283895,5.3807344,Africa,no,TZA
17,Central African Republic,1996,2942,5947,3.4171629,1.411841,3.0486591,.76810747,860.94812,2083.804,1.8282959,4212.2305,.4947032,2.021414,122.24179,6.7580342,7.6419501,.70379728,.60338438,4.8060012,6.8378057,7.7287798,.60173225,.60296845,4.8937111,Africa,no,CAF
26,Democratic Republic of Congo,2013,86178,73271,72.552864,23.40036,3.7664869,,1187.796,3682.7639,1.992746,3131.1912,1.1761543,.85022861,601.59778,7.079855,8.2114191,-.16225001,.68951356,6.3995891,6.5926442,7.7291322,.3295773,.68737715,5.9123898,Africa,no,COD
68,Niger,1992,6478.0005,29780,8.4423304,2.8017881,1.117777,.4209874,767.32373,2312.095,1.377593,10628.927,.21752855,4.5970974,138.51036,6.6429086,7.7459092,1.5254251,.3203378,4.9309449,6.6355252,7.7296643,1.5110556,.31921136,4.9278135,Africa,no,NER
62,Mozambique,2009,23240,28443,23.647816,10.06,1.7965471,.57330692,982.75464,2310.1392,1.540603,2827.3359,.81707275,1.2238812,318.88123,6.8903594,7.7450628,.20202716,.43217394,5.7648187,6.883091,7.7307286,.25652072,.42810416,5.7412643,Africa,no,MOZ
68,Niger,2012,14811,69832,17.635782,6.2751698,2.0013239,.56667471,839.82666,2360.2549,1.5882601,11128.305,.21209474,4.7148743,174.79373,6.7331953,7.7665248,1.5507222,.46263912,5.1636066,6.7051353,7.7312026,1.5211467,.45963565,5.1525316,Africa,no,NER
95,Tanzania,1992,26593,83325,26.481865,11.27891,4.2018819,.4816075,1004.1967,2357.7634,2.0934081,7387.6821,.31914791,3.1333435,222.73145,6.911943,7.7654686,1.1421006,.73879343,5.4059668,6.8667636,7.7381511,1.0725806,.73564559,5.4057527,Africa,no,TZA
17,Central African Republic,1995,3410,6032,3.33584,1.380442,2.9885681,.76810747,1022.2313,2470.2231,1.814576,4369.6147,.56531829,1.7689149,142.42963,6.9297428,7.8120637,.57036632,.59585184,4.958848,6.8486233,7.739377,.59282571,.5957104,4.8987637,Africa,no,CAF
68,Niger,1991,6470.0005,30303,8.1688337,2.684072,1.079185,.4209874,792.03479,2410.5168,1.36795,11289.936,.21351023,4.6836162,139.83272,6.6746054,7.7875962,1.5440705,.31331325,4.9404469,6.6431565,7.7458649,1.5272704,.31322709,4.9203572,Africa,no,NER
79,Rwanda,2007,10097,15070,9.4810829,4.5086951,4.0420241,.2290221,1064.9628,2239.4507,2.0563431,3342.4304,.67000663,1.4925225,202.42151,6.970695,7.7139859,.40046763,.72092921,5.3103523,7.0044723,7.7466421,.3441155,.71888661,5.3500743,Africa,no,RWA
68,Niger,2013,15463,73893,18.358864,6.5277081,2.0636051,.56138778,842.26343,2368.8252,1.6026731,11319.899,.20926204,4.7786975,176.2726,6.736093,7.7701492,1.564168,.47167289,5.1720319,6.7199893,7.7473731,1.5387808,.46816483,5.1672845,Africa,no,NER
17,Central African Republic,1994,3322,5781,3.2536981,1.3449661,2.925781,.76810747,1020.9921,2469.9509,1.8002419,4298.2495,.57464105,1.7402167,142.29994,6.9285302,7.8119535,.55400968,.58792108,4.9579372,6.8596563,7.7502289,.58561909,.58837181,4.9033413,Africa,no,CAF
95,Tanzania,1993,25697,81197,27.378799,11.53538,4.260129,.4816075,938.57294,2227.6682,2.106946,7038.9531,.31647721,3.1597853,215.0097,6.8443604,7.7087107,1.1505041,.7452395,5.3706832,6.8791962,7.7554822,1.0466027,.74293482,5.4315434,Africa,no,TZA
63,Myanmar,2000,55847,34042,47.669792,25.72901,3.690145,,1171.5386,2170.585,1.975183,1323.0979,1.6405323,.60955828,488.02811,7.0660734,7.6827521,-.49502072,.68066108,6.1903729,7.133244,7.7607651,-.52790207,.68309301,6.2473073,Asia,no,MMR
17,Central African Republic,1993,2843,5618,3.1708479,1.304955,2.8629949,.76810747,896.60559,2178.6191,1.7859091,4305.1294,.50605196,1.9760816,124.49582,6.7986159,7.6864467,.68111593,.57992756,4.8242722,6.870862,7.761301,.57958806,.5809741,4.907608,Africa,no,CAF
68,Niger,1990,6465,30873,7.9118838,2.5759461,1.040592,.4209874,817.12524,2509.7576,1.358247,11985.111,.20940627,4.7754059,141.09622,6.7057924,7.8279414,1.5634789,.30619493,4.9494419,6.6509242,7.7622299,1.5435352,.30724016,4.912992,Africa,no,NER
68,Niger,2014,16591,78982,19.113728,6.7906051,2.125886,.56138778,868.01489,2443.2285,1.617056,11631.069,.21006052,4.7605329,182.08711,6.7662086,7.8010755,1.5603596,.48060721,5.2044854,6.7349215,7.7636375,1.5564249,.47670379,5.1820931,Africa,no,NER
100,Uganda,1993,15495,19643,19.17766,6.7319312,3.778311,,807.97137,2301.717,1.995469,2917.8848,.78883064,1.2676992,251.84427,6.6945267,7.7414107,.23720364,.69087911,5.528811,6.784616,7.764504,.162256,.68678671,5.5921259,Africa,no,UGA
62,Mozambique,2010,23610.998,32544,24.321457,10.31623,1.926388,.57330692,970.78882,2288.7236,1.570871,3154.6409,.72551,1.3783407,305.35895,6.878109,7.7357497,.32088041,.45163023,5.721488,6.914464,7.7650766,.3271156,.44419444,5.7442594,Africa,no,MOZ
26,Democratic Republic of Congo,1994,28418,135627,40.804012,12.86715,3.332654,,696.45111,2208.5698,1.893203,10540.563,.20953055,4.7725739,200.59265,6.5459976,7.7001004,1.5628858,.63827014,5.3012762,6.6128111,7.7690797,1.5509057,.63341278,5.3479152,Africa,no,COD
17,Central African Republic,1992,2906.9998,5557,3.0891409,1.267801,2.8002081,.76810747,941.03827,2292.9463,1.771575,4383.1797,.52312392,1.9115928,129.32491,6.8469839,7.7375927,.64793682,.57186896,4.8623281,6.88237,7.7727151,.57412916,.57353753,4.9118648,Africa,no,CAF
95,Tanzania,1994,24675,79133,28.263288,11.74191,4.318377,.4816075,873.04065,2101.4468,2.1205029,6739.3638,.31181681,3.2070112,206.5668,6.7719822,7.6503816,1.1653395,.75165331,5.3306236,6.8940101,7.7750344,1.0212754,.7502864,5.4586053,Africa,no,TZA
17,Central African Republic,1991,3003.0002,5537,3.0109501,1.233151,2.737421,.76810747,997.35968,2435.2251,1.757238,4490.1235,.54235148,1.8438227,135.34596,6.9051113,7.7977943,.61184096,.56374329,4.9078341,6.8941293,7.7844038,.56889296,.5660798,4.9162049,Africa,no,CAF
64,Nepal,1990,20053,26601,18.741688,8.9550543,2.4885769,,1069.9677,2239.2942,1.700356,2970.5012,.75384384,1.3265346,282.94522,6.9753838,7.7139158,.28257,.53083766,5.6452532,7.044528,7.7848492,.36145875,.51677161,5.6772251,Asia,no,NPL
56,Malawi,1990,9084,12151,9.4089975,3.821836,2.8988161,,965.45886,2376.8682,1.7940871,3179.3621,.74759281,1.3376266,215.99168,6.8726034,7.7735391,.29089683,.58449626,5.3752398,6.875596,7.7863998,.24708278,.5665189,5.3916531,Africa,no,MWI
56,Malawi,1991,9704,12865,9.6041994,3.8556499,2.9318931,,1010.3914,2516.8259,1.8016371,3336.6619,.75429457,1.325742,225.4567,6.9180932,7.8307538,.28197232,.5886957,5.418128,6.8746147,7.7944264,.29679754,.57615817,5.380547,Africa,no,MWI
17,Central African Republic,1990,3066.9998,5515,2.9378321,1.2019399,2.674634,.76810747,1043.967,2551.708,1.742897,4588.4155,.55611962,1.7981743,139.96606,6.9507833,7.8445182,.58677185,.55554867,4.9414001,6.9060006,7.7962136,.56371433,.55861437,4.9205971,Africa,no,CAF
95,Tanzania,1995,26474,75007,29.113329,11.97136,4.3766241,.45200461,909.34296,2211.4446,2.1340799,6265.5371,.35295373,2.8332326,223.6707,6.8127222,7.7014012,1.0414183,.7580356,5.4101748,6.9121175,7.797596,.99720693,.75773543,5.487287,Africa,no,TZA
62,Mozambique,2011,23131,38045,25.01692,10.58733,2.0562291,.57330692,924.6142,2184.7813,1.600968,3593.4463,.60799056,1.6447624,279.94351,6.8293767,7.689271,.49759594,.47060844,5.6345878,6.9455714,7.7992253,.40079632,.46061251,5.7459626,Africa,no,MOZ
79,Rwanda,2008,11697,17345,9.7503138,4.737112,4.149013,.2290221,1199.6537,2469.2258,2.081135,3661.5137,.67437303,1.4828589,219.37563,7.0897884,7.8116598,.39397192,.73291343,5.3907852,7.059586,7.8000374,.38175812,.73160231,5.3795104,Africa,no,RWA
56,Malawi,1992,8643,13383,9.6829176,3.790714,2.9649701,,892.60284,2280.0454,1.809189,3530.4695,.64581931,1.5484207,199.04636,6.7941418,7.7319508,.43723547,.59287864,5.2935376,6.8736262,7.8024201,.34662181,.58584237,5.3694,Africa,no,MWI
64,Nepal,1991,21844,30029,19.237322,9.2026844,2.5204999,,1135.5011,2373.6553,1.707661,3263.0696,.72743016,1.3747025,293.06189,7.0348291,7.7721863,.3182373,.5351246,5.6803837,7.0658526,7.8042512,.42394102,.52452731,5.6752391,Asia,no,NPL
100,Uganda,1994,20736,21257,19.791265,7.007237,3.876487,,1047.7349,2959.2263,2.018095,3033.5781,.97549045,1.0251254,322.84061,6.9543858,7.9926829,.024814932,.70215398,5.7771587,6.8230371,7.8090386,.17255339,.69714475,5.6237569,Africa,no,UGA
56,Malawi,1993,9230,14157,9.6976347,3.7123671,2.9980471,,951.7785,2486.2844,1.81674,3813.47,.65197426,1.5338029,209.81174,6.8583322,7.8185449,.4277502,.59704369,5.3462105,6.8727312,7.810441,.39662811,.59564775,5.3582649,Africa,no,MWI
26,Democratic Republic of Congo,2014,89791,76486,74.877029,24.2509,3.801301,,1199.1796,3702.5842,2.0007629,3153.9448,1.1739534,.85182256,609.95251,7.0893931,8.2167864,-.16037704,.69352859,6.4133811,6.6792641,7.8133445,.15189046,.69101989,6.0378141,Africa,no,COD
63,Myanmar,2001,58347,37515,48.195683,26.177031,3.798562,,1210.6271,2228.9387,2.0001321,1433.1266,1.5552979,.64296365,488.95377,7.0988936,7.709281,-.44166708,.69321322,6.1922679,7.1964993,7.8168211,-.47448808,.69493544,6.2693353,Asia,no,MMR
56,Malawi,1994,10699,14770,9.7256117,3.801682,3.0311241,,1100.0851,2814.2805,1.824293,3885.1223,.72437376,1.3805028,237.62624,7.0031428,7.942462,.32244781,.60119253,5.4706988,6.8718324,7.8183703,.44711542,.60566831,5.3470054,Africa,no,MWI
64,Nepal,1992,22089,34257,19.76557,9.4213696,2.552423,,1117.5493,2344.5635,1.714963,3636.0955,.64480251,1.5508624,281.15582,7.0188932,7.7598543,.43881118,.53939146,5.6389089,7.0870047,7.8234763,.48622605,.53231817,5.6731734,Asia,no,NPL
95,Tanzania,1996,27535,70773,29.919937,12.31349,4.4478111,.4530625,920.28937,2236.1653,2.1507001,5747.5986,.3890608,2.5702925,234.34282,6.824688,7.7125177,.94401968,.76579344,5.4567852,6.9341249,7.8236432,.97536558,.76532054,5.5176163,Africa,no,TZA
56,Malawi,1995,10307,15604,9.8228121,3.8870349,3.0642011,,1049.2922,2651.6355,1.831846,4014.3708,.66053575,1.5139226,222.86249,6.9558711,7.8829317,.41470402,.60532421,5.4065547,6.8707962,7.8261118,.49846056,.61600131,5.3354535,Africa,no,MWI
14,Cambodia,1990,9431,21285,9.0088558,4.1241708,3.093364,,1046.8588,2286.7627,1.838506,5161.0376,.44308197,2.2569187,180.2847,6.9535494,7.7348924,.81400049,.6089533,5.1945372,6.9813561,7.8282847,.64921737,.59769523,5.3016763,Asia,no,KHM
58,Mali,1990,6167,5507,8.4820747,2.500802,.89268953,,727.06268,2466.0088,1.320433,2202.0935,1.1198474,.89297879,242.30891,6.5890126,7.8103561,-.11319245,.27795973,5.4902134,6.5850039,7.8318725,-.045568176,.2659198,5.47435,Africa,no,MLI
62,Mozambique,2012,24370,45755,25.732927,10.87274,2.18607,.57330692,947.03564,2241.3855,1.630928,4208.231,.53261936,1.8775133,273.41068,6.8533368,7.7148495,.6299482,.48914921,5.6109748,6.9768481,7.8335729,.4763343,.47723448,5.7471027,Africa,no,MOZ
56,Malawi,1996,9946,16458,10.006767,3.9191811,3.146986,,993.92737,2537.7751,1.850755,4199.3467,.60432619,1.6547356,210.02182,6.9016643,7.8390431,.50364119,.61559367,5.3472114,6.8698177,7.833878,.55072868,.62673295,5.3237524,Africa,no,MWI
14,Cambodia,1991,10253,21226,9.3236074,4.2338791,3.1285839,,1099.6816,2421.6563,1.8465509,5013.3696,.48303968,2.0702233,194.20551,7.0027761,7.7922068,.72765648,.61331952,5.2689171,7.0049901,7.8403549,.64562637,.60421413,5.3223295,Asia,no,KHM
56,Malawi,1997,10932,17332,10.260421,4.0091448,3.2297699,,1065.4534,2726.7661,1.869673,4323.1167,.63074082,1.5854373,224.48628,6.9711556,7.9108715,.46086025,.62576354,5.4138145,6.8693042,7.8420238,.60377544,.63792276,5.3122225,Africa,no,MWI
64,Nepal,1993,23866,40615,20.312687,9.771245,2.5843451,,1174.9308,2442.4729,1.722263,4156.584,.58761543,1.7017933,283.34583,7.0689645,7.8007665,.53168261,.54363912,5.646668,7.1077328,7.8422666,.5478524,.54020584,5.6709604,Asia,no,NPL
26,Democratic Republic of Congo,1993,34010,135309,39.314957,12.41103,3.2936881,,865.06519,2740.3044,1.884289,10902.318,.25135061,3.9785063,243.50818,6.762805,7.9158244,1.3809065,.63355058,5.4951506,6.6931729,7.8491163,1.5028323,.63110453,5.407691,Africa,no,COD
56,Malawi,1998,9342,18355,10.563554,4.0629091,3.3125551,,884.36145,2299.3376,1.888605,4517.6987,.50896215,1.9647827,186.79192,6.7848659,7.7403765,.67538166,.63583845,5.2299953,6.8697429,7.8509173,.65733904,.64960235,5.3012414,Africa,no,MWI
14,Cambodia,1992,12921,21214,9.6592379,4.3159189,3.1638041,,1337.6832,2993.8005,1.854597,4915.2915,.60907888,1.6418234,242.89252,7.1986942,8.0042992,.49580747,.61766744,5.492619,7.0285544,7.8521914,.64244729,.61076123,5.3427153,Asia,no,KHM
